港澳台海外,#genre#
CHC动作电影,http://111.20.41.248/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1
CHC动作电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://117.148.179.138/PLTV/88888888/224/3221231580/index.m3u8
CHC动作电影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
CHC高清电影,http://iptv.tvfix.org/hls/chchd.m3u8
CHC高清电影,http://v.mp.haue.edu.cn/hls/chchd.m3u8
CHC家庭影院,http://111.20.41.242/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,http://39.134.19.252:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1
CHC家庭影院,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CCTV3综艺高清,http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2000203803.m3u8
CCTV3综艺高清,http://183.251.61.250/PLTV/88888888/224/3221227055/index.m3u8
CCTV3综艺高清,http://39.135.55.105:6610/PLTV/88888888/224/3221227055/index.m3u8?servicetype=1#http://39.135.55.105:6610/PLTV/88888888/224/3221227055/index.m3u8?servicetype=1
CCTV3综艺高清,http://111.40.196.29/PLTV/88888888/224/3221225588/index.m3u8#http://iptv.tvfix.org/hls/cctv3hd.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8#http://111.20.106.13:6610/yinhe/2/ch00000090990000001598/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.41.249:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8#http://117.148.179.183:80/PLTV/88888888/224/3221231682/index.m3u8
CCTV8电视剧高清,http://39.136.48.99:8089/PLTV/88888888/224/3221226429/index.m3u8
CCTV8电视剧高清,http://59.49.41.41/live.aishang.ctlcdn.com/00000110240249_1/playlist.m3u8?CONTENTID=00000110240249_1
CCTV8电视剧高清,http://39.135.55.105:6610/PLTV/88888888/224/3221227174/index.m3u8?servicetype=1
CCTV8电视剧高清,http://39.135.55.105:6610/PLTV/88888888/224/3221227174/index.m3u8?servicetype=1
CCTV8电视剧高清,http://39.135.138.58:18890/PLTV/88888888/224/3221225631/index.m3u8#http://111.40.196.31/PLTV/88888888/224/3221225592/index.m3u8#http://iptv.tvfix.org/hls/cctv8hd.m3u8#http://39.135.212.1:6610/yst.live.scmobile.com/otvzte.scmcc.com.cn:8080/ysten-business/live/cctv-8/1.m3u8?IASHttpSessionId=OTT#http://117.148.179.160:80/PLTV/88888888/224/3221231694/index.m3u8#http://39.135.138.59:18890/TVOD/88888910/224/3221225635/index.m3u8
湖南卫视,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2000296203.m3u8
湖南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226924/index.m3u8?servicetype=1
湖南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1
湖南卫视,http://iptv.tvfix.org/hls/hunanhd.m3u8
湖南卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227232/index.m3u8?servicetype=1#
湖南卫视,http://39.134.66.66/PLTV/88888888/224/3221225506/index.m3u8#
湖南卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225704/index.m3u8#
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8#
湖南卫视,http://117.148.179.135/PLTV/88888888/224/3221230206/index.m3u8#
湖南卫视,http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8#
湖南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225745/index.m3u8#
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls#
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8#
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8#
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8#
湖南卫视,http://117.148.179.172/PLTV/88888888/224/3221231729/index.m3u8#http://117.148.179.135/PLTV/88888888/224/3221230206/index.m3u8#http://117.148.179.148/PLTV/88888888/224/3221230824/index.m3u8
浙江卫视,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2000295503.m3u8
浙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225934/index.m3u8?servicetype=1
浙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1
浙江卫视,http://iptv.tvfix.org/hls/zjhd.m3u8#
浙江卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227193/index.m3u8?servicetype=1#
浙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225744/index.m3u8#
浙江卫视,http://117.148.179.140/PLTV/88888888/224/3221229352/index.m3u8#
东方卫视,http://tlivectfree-cdn.ysp.cctv.cn/ysp/2000292403.m3u8
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226603/index.m3u8?servicetype=1
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227059/index.m3u8?servicetype=1
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226895/index.m3u8?servicetype=1
东方卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221226895/index.m3u8?servicetype=1#
东方卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225659/index.m3u8#
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225658/index.m3u8#
东方卫视,http://iptv.tvfix.org/hls/dfhd.m3u8#
东方卫视,http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8#
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls#
东方卫视,http://117.148.179.160/PLTV/88888888/224/3221231738/index.m3u8#http://117.148.179.167/PLTV/88888888/224/3221231450/index.m3u8#
江苏卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221225847/index.m3u8?servicetype=1
江苏卫视,http://39.135.55.105:6610/PLTV/88888888/224/3221227160/index.m3u8?servicetype=1
江苏卫视,http://39.134.66.66/PLTV/88888888/224/3221225503/index.m3u8#
江苏卫视,http://iptv.tvfix.org/hls/jshd.m3u8#
江苏卫视,http://183.207.249.203/ott.js.chinamobile.com/PLTV/3/224/3221227552/index.m3u8#
江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8#
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls#
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8#
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8#
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8#
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8#
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8#
江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8#
江苏卫视,http://129.226.106.4/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225504/index.m3u8#
金牌综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225711/index.m3u8#
陈翔六点半,http://121.51.249.48/tx.hls.huya.com/src/1352054947-1352054947-5807031779760013312-2704233350-10057-A-0-1-imgplus.m3u8
风云音乐高清,http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514103.m3u8
风云足球高清,http://iptv.tvfix.org/hls/cctvfyzqhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514203.m3u8
央视台球高清,http://iptv.tvfix.org/hls/cctvtqhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513703.m3u8
高尔夫网球高清,http://iptv.tvfix.org/hls/cctvgefwqhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012512503.m3u8
央视精品高清,http://iptv.tvfix.org/hls/cctvwhjphd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513803.m3u8
世界地理高清,http://iptv.tvfix.org/hls/cctvsjdlhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513303.m3u8
第一剧场高清,http://iptv.tvfix.org/hls/cctvdyjchd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012514403.m3u8
风云剧场高清,http://iptv.tvfix.org/hls/cctvfyjchd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513603.m3u8
怀旧剧场高清,http://iptv.tvfix.org/hls/cctvhjjchd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012511203.m3u8
女性时尚高清,http://iptv.tvfix.org/hls/cctvnxjkhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513903.m3u8
兵器科技高清,http://iptv.tvfix.org/hls/cctvbqkjhd.m3u8#http://36.152.71.75/tlivectfree-cdn.ysp.cctv.cn/ysp/2012513403.m3u8
五星体育HD,http://iptv.tvfix.org/hls/wxtyhd.m3u8
劲爆体育HD,http://iptv.tvfix.org/hls/jbtyhd.m3u8
新视觉HD,http://iptv.tvfix.org/hls/xsjhd.m3u8
魅力足球HD,http://iptv.tvfix.org/hls/mlzqhd.m3u8
极速汽车HD,http://iptv.tvfix.org/hls/jsqchd.m3u8
快乐垂钓HD,http://39.135.55.105:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1
快乐垂钓HD,http://39.135.55.105:6610/PLTV/88888888/224/3221227028/index.m3u8?servicetype=1
快乐垂钓HD,http://39.135.55.7:6610/PLTV/88888888/224/3221227028/index.m3u8?servicetype=1&IASHttpSessionId=OTT#http://221.179.136.152:443/PLTV/88888888/224/3221226549/1.m3u8#http://111.20.33.93/PLTV/88888893/224/3221226805/index.m3u8
金鹰纪实HD,http://183.251.61.250/PLTV/88888888/224/3221226937/index.m3u8
金鹰纪实HD,http://39.135.55.105:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1
金鹰纪实HD,http://39.135.55.105:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1
金鹰纪实HD,http://39.135.55.105:6610/PLTV/88888888/224/3221227018/index.m3u8?servicetype=1
金鹰纪实HD,http://111.20.33.93/PLTV/88888893/224/3221226351/index.m3u8
金鹰纪实HD,http://221.179.136.142:443/PLTV/88888888/224/3221226572/1.m3u8
金鹰纪实HD,http://111.20.106.13:6610/yinhe/2/ch00000090990000001699/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
纪实人文HD,http://iptv.tvfix.org/hls/docuchina.m3u8#http://183.251.61.250/PLTV/88888888/224/3221227213/index.m3u8
全纪实HD,http://iptv.tvfix.org/hls/qjshd.m3u8
第一财经HD,http://iptv.tvfix.org/hls/shdycjhd.m3u8#http://219.151.139.35/keonline.shanghai.liveplay.qq.com/live/program/live/dycjhd/4000000/mnf.m3u8#http://42.63.50.51/keonline.shanghai.liveplay.qq.com/live/program/live/dycjhd/4000000/mnf.m3u8#
第一财经HD,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dycjhd/4000000/mnf.m3u8

🏀体育,#genre#
CCTV5,http://iptv.tvfix.org/hls/cctv5hd.m3u8
CCTV5,http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5,http://39.134.39.39/PLTV/88888888/224/3221226224/index.m3u8
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.32.24:6610/000000001000/1000000001000004794/index.m3u8?i
CCTV5+,http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV5+,http://39.135.138.60:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.134.39.39/PLTV/88888888/224/3221226253/index.m3u8
CCTV5+,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV5+,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
五星体育,http://iptv.tvfix.org/hls/wxtyhd.m3u8
五星体育,http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
五星体育,http://111.26.225.22/PLTV/2/224/3221225857/index.m3u8
劲爆体育,http://iptv.tvfix.org/hls/jbtyhd.m3u8
新视觉,http://iptv.tvfix.org/hls/xsjhd.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
风云足球,http://iptv.tvfix.org/hls/cctvfyzqhd.m3u8
风云足球,http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
央视台球,http://iptv.tvfix.org/hls/cctvtqhd.m3u8
央视台球,http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8#http://iptv.tvfix.org/hls/mlzqhd.m3u8
PP体育,http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
广东体育,http://livesec.mudu.tv/watch/gaz1e4.m3u8
NBATV,http://iptv.tvfix.org/hls/nbatv.m3u8
超级體育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级體育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
哒啵赛事 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
哒啵赛事 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1
哒啵赛事 4M1080,http://39.135.55.105:6610/PLTV/88888888/224/3221226680/index.m3u8?servicetype=1
快乐垂钓,http://124.232.233.15:6610/000000001001/201500000245/12000.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2&ztecid=201500000245&ispcode=3#http://116.199.5.51:8114/00000000/index.m3u8?Fsv_CMSID=&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Fsv_chan_hls_se_idx=69&Fsv_cid=0&Fsv_ctype=LIVES&Fsv_ctype=LIVES&Fsv_filetype=1&Fsv_otype=1&Fsv_otype=1&Fsv_rate_id=0&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=
四海钓鱼,http://117.148.179.159/PLTV/88888888/224/3221231718/index.m3u8
快乐垂钓,http://183.251.61.250/PLTV/88888888/224/3221226940/index.m3u8
快乐垂钓,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8?fmt=ts2hls#http://125.37.200.140:4022/udp/225.1.2.18:5002
极速汽车,http://iptv.tvfix.org/hls/jsqchd.m3u8
风尚运动,http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8
HWF散打,http://pull-g.kktv8.com/livekktv/57588147.flv
游戏风云,http://iptv.tvfix.org/hls/yxfyhd.m3u8#http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8#http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/888
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233419/index.m3u8
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233401/index.m3u8
冬奥纪实4K ,http://117.148.179.157/PLTV/88888888/224/3221233448/index.m3u8
冬奥纪实8K ,http://117.148.179.157/PLTV/88888888/224/3221233395/index.m3u8
冬奥纪实8K ,http://117.148.179.157/PLTV/88888888/224/3221233142/index.m3u8
咪咕1,http://39.135.46.243:6610/PLTV/77777777/224/3221225771/index.m3u8?
咪咕2,http://39.135.46.243:6610/PLTV/77777777/224/3221225774/index.m3u8?
咪咕3,http://39.135.46.243:6610/PLTV/77777777/224/3221225777/index.m3u8?
咪咕4,http://39.135.46.243:6610/PLTV/77777777/224/3221225780/index.m3u8?
咪咕5,http://39.135.46.243:6610/PLTV/77777777/224/3221225783/index.m3u8?
咪咕6,http://39.135.46.243:6610/PLTV/77777777/224/3221225786/index.m3u8?
咪咕7,http://39.135.46.243:6610/PLTV/77777777/224/3221225792/index.m3u8?
咪咕8,http://39.135.46.243:6610/PLTV/77777777/224/3221225793/index.m3u8?
咪咕9,http://39.135.46.243:6610/PLTV/77777777/224/3221225796/index.m3u8?
咪咕10,http://39.135.46.243:6610/PLTV/77777777/224/3221225799/index.m3u8?
咪咕11,http://39.135.46.243:6610/PLTV/77777777/224/3221225802/index.m3u8?
咪咕12,http://39.135.46.243:6610/PLTV/77777777/224/3221225805/index.m3u8?
咪咕13,http://39.135.46.243:6610/PLTV/77777777/224/3221225808/index.m3u8?
咪咕14,http://39.135.46.243:6610/PLTV/77777777/224/3221225811/index.m3u8?
咪咕15,http://39.135.46.243:6610/PLTV/77777777/224/3221225814/index.m3u8?
咪咕16,http://39.135.46.243:6610/PLTV/77777777/224/3221225817/index.m3u8?
咪咕17,http://39.135.46.243:6610/PLTV/77777777/224/3221225820/index.m3u8?
咪咕18,http://39.135.46.243:6610/PLTV/77777777/224/3221225834/index.m3u8?
咪咕19,http://39.135.46.243:6610/PLTV/77777777/224/3221225837/index.m3u8?
咪咕20,http://39.135.46.243:6610/PLTV/77777777/224/3221225839/index.m3u8?
咪咕21,http://39.135.46.243:6610/PLTV/77777777/224/3221225840/index.m3u8?
咪咕22,http://39.135.46.243:6610/PLTV/77777777/224/3221225842/index.m3u8?
咪咕23,http://39.135.46.243:6610/PLTV/77777777/224/3221225843/index.m3u8?
咪咕24,http://39.135.46.243:6610/PLTV/77777777/224/3221225845/index.m3u8?
咪咕25,http://39.135.46.243:6610/PLTV/77777777/224/3221225846/index.m3u8?
咪咕26,http://39.135.46.243:6610/PLTV/77777777/224/3221225848/index.m3u8?
咪咕27,http://39.135.46.243:6610/PLTV/77777777/224/3221225849/index.m3u8?
咪咕28,http://39.135.46.243:6610/PLTV/77777777/224/3221225850/index.m3u8?
咪咕29,http://39.135.46.243:6610/PLTV/77777777/224/3221225851/index.m3u8?
咪咕30,http://39.135.46.243:6610/PLTV/77777777/224/3221225852/index.m3u8?
咪咕31,http://39.135.46.243:6610/PLTV/77777777/224/3221225853/index.m3u8?
咪咕32,http://39.135.46.243:6610/PLTV/77777777/224/3221225854/index.m3u8?
咪咕33,http://39.135.46.243:6610/PLTV/77777777/224/3221225855/index.m3u8?
咪咕34,http://39.135.46.243:6610/PLTV/77777777/224/3221225856/index.m3u8?
咪咕35,http://39.135.46.243:6610/PLTV/77777777/224/3221225857/index.m3u8?
咪咕36,http://39.135.46.243:6610/PLTV/77777777/224/3221225858/index.m3u8?
咪咕37,http://39.135.46.243:6610/PLTV/77777777/224/3221225859/index.m3u8?
咪咕38,http://39.135.46.243:6610/PLTV/77777777/224/3221225861/index.m3u8?
咪咕39,http://39.135.46.243:6610/PLTV/77777777/224/3221225862/index.m3u8?
咪咕40,http://39.135.46.243:6610/PLTV/77777777/224/3221225865/index.m3u8?
咪咕41,http://39.135.46.243:6610/PLTV/77777777/224/3221225868/index.m3u8?
咪咕42,http://39.135.46.243:6610/PLTV/77777777/224/3221225871/index.m3u8?
咪咕赛事1,http://39.135.46.243:6610/PLTV/77777777/224/3221225876/index.m3u8?
咪咕43,http://39.135.46.243:6610/PLTV/77777777/224/3221225893/index.m3u8?
咪咕44,http://39.135.46.243:6610/PLTV/77777777/224/3221225896/index.m3u8?
咪咕45,http://39.135.46.243:6610/PLTV/77777777/224/3221225899/index.m3u8?
咪咕46,http://39.135.46.243:6610/PLTV/77777777/224/3221225902/index.m3u8?
咪咕47,http://39.135.46.243:6610/PLTV/77777777/224/3221225905/index.m3u8?
咪咕48,http://39.135.46.243:6610/PLTV/77777777/224/3221225906/index.m3u8?
咪咕49,http://39.135.46.243:6610/PLTV/77777777/224/3221225908/index.m3u8?
咪咕50,http://39.135.46.243:6610/PLTV/77777777/224/3221225911/index.m3u8?
咪咕51,http://39.135.46.243:6610/PLTV/77777777/224/3221225914/index.m3u8?
咪咕52,http://39.135.46.243:6610/PLTV/77777777/224/3221225917/index.m3u8?
咪咕53,http://39.135.46.243:6610/PLTV/77777777/224/3221225920/index.m3u8?
咪咕54,http://39.135.46.243:6610/PLTV/77777777/224/3221225935/index.m3u8?
咪咕赛事直播1,http://39.135.46.243:6610/PLTV/77777777/224/3221225956/index.m3u8?
咪咕赛事直播2,http://39.135.46.243:6610/PLTV/77777777/224/3221225959/index.m3u8?
咪咕赛事直播3,http://39.135.46.243:6610/PLTV/77777777/224/3221225962/index.m3u8?
咪咕赛事直播4,http://39.135.46.243:6610/PLTV/77777777/224/3221225965/index.m3u8?
VR直播4M1440,http://39.135.46.243:6610/PLTV/77777777/224/3221225885/index.m3u8?
VR直播4M1440,http://39.135.46.243:6610/PLTV/77777777/224/3221225894/index.m3u8?
VR直播4M1440,http://39.135.46.243:6610/PLTV/77777777/224/3221225941/index.m3u8?
VR直播4M1440,http://39.135.46.243:6610/PLTV/77777777/224/3221225944/index.m3u8?
VR直播4M1440,http://39.135.46.243:6610/PLTV/77777777/224/3221225953/index.m3u8?
直播8M1080,http://39.135.46.243:6610/PLTV/77777777/224/3221225872/index.m3u8?
直播4M1080,http://39.135.46.243:6610/PLTV/77777777/224/3221225938/index.m3u8?
直播4M1080,http://39.135.46.243:6610/PLTV/77777777/224/3221225891/index.m3u8?
直播4M1080,http://39.135.46.243:6610/PLTV/77777777/224/3221225850/index.m3u8?

👍4K,#genre#
CCTV4K,http://liveop.,.cn/hls/4KHD/playlist.m3u8?$全网蓝光1080P#http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
CCTV4K,http://iptv.tvfix.org/hls/cctv4k.m3u8
CCTV4K,http://117.148.179.157/PLTV/88888888/224/3221233460/index.m3u8
CCTV4K,https://p.ggiptv.com/v/4k.m3u8
CCTV4K,http://ye23.win/iptv/4k.cctv.php
CCTV8K,http://117.148.179.146/PLTV/88888888/224/3221233413/index.m3u8
CCTV4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
cctv16-4K,,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
北京4K超清,http://39.134.134.85/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBO3%2B2%2FLci77HWE%2FMDUdCEgEA%3D%3D%3A20211105223205%2C10000100000000050000000003887500%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221226825/index.m3u8?servicetype=1
爱上4K,http://39.134.19.252:6610/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
爱上4K,http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
芒果TV4K,http://39.135.55.105:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
欢笑剧场,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://shbu4k.live.bestvcdn.com:8080/live/program/live/hxjchd/4000000/mnf.m3u8
Clarity4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
LoveNature4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
英国天空4k,http://vasilius.akciatv.ru/iptv/RGD5Y7ZWRWP4UK/14248/index.m3u8
冬奥纪实8K,http://117.148.179.157/PLTV/88888888/224/3221233448/index.m3u8

💖央视,#genre#
CCTV-1,http://39.135.138.60:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
CCTV-1,http://iptv.tvfix.org/hls/cctv1hd.m3u8#http://117.148.179.155/PLTV/88888888/224/3221231468/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225630/index.m3u8#https://jwcdnqx.hebyun.com.cn/live/cctvtest1/1500k/tzwj_video.m3u8
CCTV-2,http://39.135.138.60:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2,http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV-2,http://iptv.tvfix.org/hls/cctv2hd.m3u8#http://117.148.179.156/PLTV/88888888/224/3221232362/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225643/index.m3u8#http://39.134.18.82/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV-3,http://39.135.138.60:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3,http://iptv.tvfix.org/hls/cctv3hd.m3u8#http://117.148.179.183/PLTV/88888888/224/3221231682/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225634/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8#http://111.63.117.13:6060/030000001000/CCTV-3/CCTV-3.m3u8
CCTV-4,http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-4,http://iptv.tvfix.org/hls/cctv4hd.m3u8#http://117.148.179.182/PLTV/88888888/224/3221231726/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5,http://iptv.tvfix.org/hls/cctv5hd.m3u8#http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8#http://39.135.55.105:6610/PLTV/88888888/224/3221227170/index.m3u8?servicetype=1
CCTV-5+,http://iptv.tvfix.org/hls/cctv5phd.m3u8#http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV-6,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
